ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2889,2889,Anita Singh,31,2,6,5,2
2890,2890,Priya Sharma,32,3,7,1,1
2891,2891,Rahul Joshi,33,4,1,2,2
2892,2892,Deepak Reddy,34,5,2,3,1
2893,2893,Aisha Bhat,35,6,3,4,2
2894,2894,Siddharth Singh,36,7,4,5,1
2895,2895,Meena Sharma,37,8,5,1,2
2896,2896,Kavita Joshi,38,1,6,2,1
2897,2897,Sanjay Reddy,39,2,7,3,2
2898,2898,Rajesh Bhat,40,3,1,4,1
2899,2899,Anita Singh,41,4,2,5,2
2900,2900,Priya Sharma,42,5,3,1,1
2901,2901,Rahul Joshi,43,6,4,2,2
2902,2902,Deepak Reddy,44,7,5,3,1
2903,2903,Aisha Bhat,45,8,6,4,2
2904,2904,Siddharth Singh,46,1,7,5,1
2905,2905,Meena Sharma,47,2,1,1,2
2906,2906,Kavita Joshi,48,3,2,2,1
2907,2907,Sanjay Reddy,49,4,3,3,2
2908,2908,Rajesh Bhat,50,5,4,4,1
2909,2909,Anita Singh,51,6,5,5,2
2910,2910,Priya Sharma,52,7,6,1,1
2911,2911,Rahul Joshi,53,8,7,2,2
2912,2912,Deepak Reddy,54,1,1,3,1
2913,2913,Aisha Bhat,55,2,2,4,2
2914,2914,Siddharth Singh,56,3,3,5,1
2915,2915,Meena Sharma,57,4,4,1,2
2916,2916,Kavita Joshi,58,5,5,2,1
2917,2917,Sanjay Reddy,59,6,6,3,2
2918,2918,Rajesh Bhat,60,7,7,4,1
2919,2919,Anita Singh,61,8,1,5,2
2920,2920,Priya Sharma,62,1,2,1,1
2921,2921,Rahul Joshi,63,2,3,2,2
2922,2922,Deepak Reddy,64,3,4,3,1
2923,2923,Aisha Bhat,65,4,5,4,2
2924,2924,Siddharth Singh,66,5,6,5,1
2925,2925,Meena Sharma,22,6,7,1,2
2926,2926,Kavita Joshi,23,7,1,2,1
2927,2927,Sanjay Reddy,24,8,2,3,2
2928,2928,Rajesh Bhat,25,1,3,4,1
2929,2929,Anita Singh,26,2,4,5,2
2930,2930,Priya Sharma,27,3,5,1,1
2931,2931,Rahul Joshi,28,4,6,2,2
2932,2932,Deepak Reddy,29,5,7,3,1
2933,2933,Aisha Bhat,30,6,1,4,2
2934,2934,Siddharth Singh,31,7,2,5,1
2935,2935,Meena Sharma,32,8,3,1,2
2936,2936,Kavita Joshi,33,1,4,2,1
2937,2937,Sanjay Reddy,34,2,5,3,2
2938,2938,Rajesh Bhat,35,3,6,4,1
2939,2939,Anita Singh,36,4,7,5,2
2940,2940,Priya Sharma,37,5,1,1,1
2941,2941,Rahul Joshi,38,6,2,2,2
2942,2942,Deepak Reddy,39,7,3,3,1
2943,2943,Aisha Bhat,40,8,4,4,2
2944,2944,Siddharth Singh,41,1,5,5,1
2945,2945,Meena Sharma,42,2,6,1,2
2946,2946,Kavita Joshi,43,3,7,2,1
2947,2947,Sanjay Reddy,44,4,1,3,2
2948,2948,Rajesh Bhat,45,5,2,4,1
2949,2949,Anita Singh,46,6,3,5,2
2950,2950,Priya Sharma,47,7,4,1,1
2951,2951,Rahul Joshi,48,8,5,2,2
2952,2952,Deepak Reddy,49,1,6,3,1
2953,2953,Aisha Bhat,50,2,7,4,2
2954,2954,Siddharth Singh,51,3,1,5,1
2955,2955,Meena Sharma,52,4,2,1,2
2956,2956,Kavita Joshi,53,5,3,2,1
2957,2957,Sanjay Reddy,54,6,4,3,2
2958,2958,Rajesh Bhat,55,7,5,4,1
2959,2959,Anita Singh,56,8,6,5,2
2960,2960,Priya Sharma,57,1,7,1,1
2961,2961,Rahul Joshi,58,2,1,2,2
2962,2962,Deepak Reddy,59,3,2,3,1
2963,2963,Aisha Bhat,60,4,3,4,2
2964,2964,Siddharth Singh,61,5,4,5,1
2965,2965,Meena Sharma,62,6,5,1,2
2966,2966,Kavita Joshi,63,7,6,2,1
2967,2967,Sanjay Reddy,64,8,7,3,2
2968,2968,Rajesh Bhat,65,1,1,4,1
2969,2969,Anita Singh,66,2,2,5,2
2970,2970,Priya Sharma,22,3,3,1,1
2971,2971,Rahul Joshi,23,4,4,2,2
2972,2972,Deepak Reddy,24,5,5,3,1
2973,2973,Aisha Bhat,25,6,6,4,2
2974,2974,Siddharth Singh,26,7,7,5,1
2975,2975,Meena Sharma,27,8,1,1,2
2976,2976,Kavita Joshi,28,1,2,2,1
2977,2977,Sanjay Reddy,29,2,3,3,2
2978,2978,Rajesh Bhat,30,3,4,4,1
2979,2979,Anita Singh,31,4,5,5,2
2980,2980,Priya Sharma,32,5,6,1,1
2981,2981,Rahul Joshi,33,6,7,2,2
2982,2982,Deepak Reddy,34,7,1,3,1
2983,2983,Aisha Bhat,35,8,2,4,2
2984,2984,Siddharth Singh,36,1,3,5,1
2985,2985,Meena Sharma,37,2,4,1,2
2986,2986,Kavita Joshi,38,3,5,2,1
2987,2987,Sanjay Reddy,39,4,6,3,2
2988,2988,Rajesh Bhat,40,5,7,4,1
2989,2989,Anita Singh,41,6,1,5,2
2990,2990,Priya Sharma,42,7,2,1,1
2991,2991,Rahul Joshi,43,8,3,2,2
2992,2992,Deepak Reddy,44,1,4,3,1
2993,2993,Aisha Bhat,45,2,5,4,2
2994,2994,Siddharth Singh,46,3,6,5,1
2995,2995,Meena Sharma,47,4,7,1,2
2996,2996,Kavita Joshi,48,5,1,2,1
2997,2997,Sanjay Reddy,49,6,2,3,2
2998,2998,Rajesh Bhat,50,7,3,4,1
2999,2999,Anita Singh,51,8,4,5,2
3000,3000,Priya Sharma,52,1,5,1,1
3001,3001,Rahul Joshi,53,2,6,2,2
3002,3002,Deepak Reddy,54,3,7,3,1
3003,3003,Aisha Bhat,55,4,1,4,2
3004,3004,Siddharth Singh,56,5,2,5,1
3005,3005,Meena Sharma,57,6,3,1,2
3006,3006,Kavita Joshi,58,7,4,2,1
3007,3007,Sanjay Reddy,59,8,5,3,2
3008,3008,Rajesh Bhat,60,1,6,4,1
3009,3009,Anita Singh,61,2,7,5,2
3010,3010,Priya Sharma,62,3,1,1,1
3011,3011,Rahul Joshi,63,4,2,2,2
3012,3012,Deepak Reddy,64,5,3,3,1
3013,3013,Aisha Bhat,65,6,4,4,2
3014,3014,Siddharth Singh,66,7,5,5,1
3015,3015,Meena Sharma,22,8,6,1,2
3016,3016,Kavita Joshi,23,1,7,2,1
3017,3017,Sanjay Reddy,24,2,1,3,2
3018,3018,Rajesh Bhat,25,3,2,4,1
3019,3019,Anita Singh,26,4,3,5,2
3020,3020,Priya Sharma,27,5,4,1,1
3021,3021,Rahul Joshi,28,6,5,2,2
3022,3022,Deepak Reddy,29,7,6,3,1
3023,3023,Aisha Bhat,30,8,7,4,2
3024,3024,Siddharth Singh,31,1,1,5,1
3025,3025,Meena Sharma,32,2,2,1,2
3026,3026,Kavita Joshi,33,3,3,2,1
3027,3027,Sanjay Reddy,34,4,4,3,2
3028,3028,Rajesh Bhat,35,5,5,4,1
3029,3029,Anita Singh,36,6,6,5,2
3030,3030,Priya Sharma,37,7,7,1,1
3031,3031,Rahul Joshi,38,8,1,2,2
3032,3032,Deepak Reddy,39,1,2,3,1
3033,3033,Aisha Bhat,40,2,3,4,2
3034,3034,Siddharth Singh,41,3,4,5,1
3035,3035,Meena Sharma,42,4,5,1,2
3036,3036,Kavita Joshi,43,5,6,2,1
3037,3037,Sanjay Reddy,44,6,7,3,2
3038,3038,Rajesh Bhat,45,7,1,4,1
3039,3039,Anita Singh,46,8,2,5,2
3040,3040,Priya Sharma,47,1,3,1,1
3041,3041,Rahul Joshi,48,2,4,2,2
3042,3042,Deepak Reddy,49,3,5,3,1
3043,3043,Aisha Bhat,50,4,6,4,2
3044,3044,Siddharth Singh,51,5,7,5,1
3045,3045,Meena Sharma,52,6,1,1,2
3046,3046,Kavita Joshi,53,7,2,2,1
3047,3047,Sanjay Reddy,54,8,3,3,2
3048,3048,Rajesh Bhat,55,1,4,4,1
3049,3049,Anita Singh,56,2,5,5,2
3050,3050,Priya Sharma,57,3,6,1,1
3051,3051,Rahul Joshi,58,4,7,2,2
3052,3052,Deepak Reddy,59,5,1,3,1
3053,3053,Aisha Bhat,60,6,2,4,2
3054,3054,Siddharth Singh,61,7,3,5,1
3055,3055,Meena Sharma,62,8,4,1,2
3056,3056,Kavita Joshi,63,1,5,2,1
3057,3057,Sanjay Reddy,64,2,6,3,2
3058,3058,Rajesh Bhat,65,3,7,4,1
3059,3059,Anita Singh,66,4,1,5,2
3060,3060,Priya Sharma,22,5,2,1,1
3061,3061,Rahul Joshi,23,6,3,2,2
3062,3062,Deepak Reddy,24,7,4,3,1
3063,3063,Aisha Bhat,25,8,5,4,2
3064,3064,Siddharth Singh,26,1,6,5,1
3065,3065,Meena Sharma,27,2,7,1,2
3066,3066,Kavita Joshi,28,3,1,2,1
3067,3067,Sanjay Reddy,29,4,2,3,2
3068,3068,Rajesh Bhat,30,5,3,4,1
3069,3069,Anita Singh,31,6,4,5,2
3070,3070,Priya Sharma,32,7,5,1,1
3071,3071,Rahul Joshi,33,8,6,2,2
3072,3072,Deepak Reddy,34,1,7,3,1
3073,3073,Aisha Bhat,35,2,1,4,2
3074,3074,Siddharth Singh,36,3,2,5,1
3075,3075,Meena Sharma,37,4,3,1,2
3076,3076,Kavita Joshi,38,5,4,2,1
3077,3077,Sanjay Reddy,39,6,5,3,2
3078,3078,Rajesh Bhat,40,7,6,4,1
3079,3079,Anita Singh,41,8,7,5,2
3080,3080,Priya Sharma,42,1,1,1,1
3081,3081,Rahul Joshi,43,2,2,2,2
3082,3082,Deepak Reddy,44,3,3,3,1
3083,3083,Aisha Bhat,45,4,4,4,2
3084,3084,Siddharth Singh,46,5,5,5,1
3085,3085,Meena Sharma,47,6,6,1,2
3086,3086,Kavita Joshi,48,7,7,2,1
3087,3087,Sanjay Reddy,49,8,1,3,2
3088,3088,Rajesh Bhat,50,1,2,4,1
3089,3089,Anita Singh,51,2,3,5,2
3090,3090,Priya Sharma,52,3,4,1,1
3091,3091,Rahul Joshi,53,4,5,2,2
3092,3092,Deepak Reddy,54,5,6,3,1
3093,3093,Aisha Bhat,55,6,7,4,2
3094,3094,Siddharth Singh,56,7,1,5,1
3095,3095,Meena Sharma,57,8,2,1,2
3096,3096,Kavita Joshi,58,1,3,2,1
3097,3097,Sanjay Reddy,59,2,4,3,2
3098,3098,Rajesh Bhat,60,3,5,4,1
3099,3099,Anita Singh,61,4,6,5,2
3100,3100,Priya Sharma,62,5,7,1,1
3101,3101,Rahul Joshi,63,6,1,2,2
3102,3102,Deepak Reddy,64,7,2,3,1
3103,3103,Aisha Bhat,65,8,3,4,2
3104,3104,Siddharth Singh,66,1,4,5,1
3105,3105,Meena Sharma,22,2,5,1,2
3106,3106,Kavita Joshi,23,3,6,2,1
3107,3107,Sanjay Reddy,24,4,7,3,2
3108,3108,Rajesh Bhat,25,5,1,4,1
3109,3109,Anita Singh,26,6,2,5,2
3110,3110,Priya Sharma,27,7,3,1,1
3111,3111,Rahul Joshi,28,8,4,2,2
3112,3112,Deepak Reddy,29,1,5,3,1
3113,3113,Aisha Bhat,30,2,6,4,2
3114,3114,Siddharth Singh,31,3,7,5,1
3115,3115,Meena Sharma,32,4,1,1,2
3116,3116,Kavita Joshi,33,5,2,2,1
3117,3117,Sanjay Reddy,34,6,3,3,2
3118,3118,Rajesh Bhat,35,7,4,4,1
3119,3119,Anita Singh,36,8,5,5,2
3120,3120,Priya Sharma,37,1,6,1,1
3121,3121,Rahul Joshi,38,2,7,2,2
3122,3122,Deepak Reddy,39,3,1,3,1
3123,3123,Aisha Bhat,40,4,2,4,2
3124,3124,Siddharth Singh,41,5,3,5,1
3125,3125,Meena Sharma,42,6,4,1,2
3126,3126,Kavita Joshi,43,7,5,2,1
3127,3127,Sanjay Reddy,44,8,6,3,2
3128,3128,Rajesh Bhat,45,1,7,4,1
3129,3129,Anita Singh,46,2,1,5,2
3130,3130,Priya Sharma,47,3,2,1,1
3131,3131,Rahul Joshi,48,4,3,2,2
3132,3132,Deepak Reddy,49,5,4,3,1
3133,3133,Aisha Bhat,50,6,5,4,2
3134,3134,Siddharth Singh,51,7,6,5,1
3135,3135,Meena Sharma,52,8,7,1,2
3136,3136,Kavita Joshi,53,1,1,2,1
3137,3137,Sanjay Reddy,54,2,2,3,2
3138,3138,Rajesh Bhat,55,3,3,4,1
3139,3139,Anita Singh,56,4,4,5,2
3140,3140,Priya Sharma,57,5,5,1,1
3141,3141,Rahul Joshi,58,6,6,2,2
3142,3142,Deepak Reddy,59,7,7,3,1
3143,3143,Aisha Bhat,60,8,1,4,2
3144,3144,Siddharth Singh,61,1,2,5,1
3145,3145,Meena Sharma,62,2,3,1,2
3146,3146,Kavita Joshi,63,3,4,2,1
3147,3147,Sanjay Reddy,64,4,5,3,2
3148,3148,Rajesh Bhat,65,5,6,4,1
3149,3149,Anita Singh,66,6,7,5,2
3150,3150,Priya Sharma,22,7,1,1,1
3151,3151,Rahul Joshi,23,8,2,2,2
3152,3152,Deepak Reddy,24,1,3,3,1
3153,3153,Aisha Bhat,25,2,4,4,2
3154,3154,Siddharth Singh,26,3,5,5,1
3155,3155,Meena Sharma,27,4,6,1,2
3156,3156,Kavita Joshi,28,5,7,2,1
3157,3157,Sanjay Reddy,29,6,1,3,2
3158,3158,Rajesh Bhat,30,7,2,4,1
3159,3159,Anita Singh,31,8,3,5,2
3160,3160,Priya Sharma,32,1,4,1,1
3161,3161,Rahul Joshi,33,2,5,2,2
3162,3162,Deepak Reddy,34,3,6,3,1
3163,3163,Aisha Bhat,35,4,7,4,2
3164,3164,Siddharth Singh,36,5,1,5,1
3165,3165,Meena Sharma,37,6,2,1,2
3166,3166,Kavita Joshi,38,7,3,2,1
3167,3167,Sanjay Reddy,39,8,4,3,2
3168,3168,Rajesh Bhat,40,1,5,4,1
3169,3169,Anita Singh,41,2,6,5,2
3170,3170,Priya Sharma,42,3,7,1,1
3171,3171,Rahul Joshi,43,4,1,2,2
3172,3172,Deepak Reddy,44,5,2,3,1
3173,3173,Aisha Bhat,45,6,3,4,2
3174,3174,Siddharth Singh,46,7,4,5,1
3175,3175,Meena Sharma,47,8,5,1,2
3176,3176,Kavita Joshi,48,1,6,2,1
3177,3177,Sanjay Reddy,49,2,7,3,2
3178,3178,Rajesh Bhat,50,3,1,4,1
3179,3179,Anita Singh,51,4,2,5,2
3180,3180,Priya Sharma,52,5,3,1,1
3181,3181,Rahul Joshi,53,6,4,2,2
3182,3182,Deepak Reddy,54,7,5,3,1
3183,3183,Aisha Bhat,55,8,6,4,2
3184,3184,Siddharth Singh,56,1,7,5,1
3185,3185,Meena Sharma,57,2,1,1,2
3186,3186,Kavita Joshi,58,3,2,2,1
3187,3187,Sanjay Reddy,59,4,3,3,2
3188,3188,Rajesh Bhat,60,5,4,4,1
3189,3189,Anita Singh,61,6,5,5,2
3190,3190,Priya Sharma,62,7,6,1,1
3191,3191,Rahul Joshi,63,8,7,2,2
3192,3192,Deepak Reddy,64,1,1,3,1
3193,3193,Aisha Bhat,65,2,2,4,2
3194,3194,Siddharth Singh,66,3,3,5,1
3195,3195,Meena Sharma,22,4,4,1,2
3196,3196,Kavita Joshi,23,5,5,2,1
3197,3197,Sanjay Reddy,24,6,6,3,2
3198,3198,Rajesh Bhat,25,7,7,4,1
3199,3199,Anita Singh,26,8,1,5,2
3200,3200,Priya Sharma,27,1,2,1,1
3201,3201,Rahul Joshi,28,2,3,2,2
3202,3202,Deepak Reddy,29,3,4,3,1
3203,3203,Aisha Bhat,30,4,5,4,2
3204,3204,Siddharth Singh,31,5,6,5,1
3205,3205,Meena Sharma,32,6,7,1,2
3206,3206,Kavita Joshi,33,7,1,2,1
3207,3207,Sanjay Reddy,34,8,2,3,2
3208,3208,Rajesh Bhat,35,1,3,4,1
3209,3209,Anita Singh,36,2,4,5,2
3210,3210,Priya Sharma,37,3,5,1,1
3211,3211,Rahul Joshi,38,4,6,2,2
3212,3212,Deepak Reddy,39,5,7,3,1
3213,3213,Aisha Bhat,40,6,1,4,2
3214,3214,Siddharth Singh,41,7,2,5,1
3215,3215,Meena Sharma,42,8,3,1,2
3216,3216,Kavita Joshi,43,1,4,2,1
3217,3217,Sanjay Reddy,44,2,5,3,2
3218,3218,Rajesh Bhat,45,3,6,4,1
3219,3219,Anita Singh,46,4,7,5,2
3220,3220,Priya Sharma,47,5,1,1,1
3221,3221,Rahul Joshi,48,6,2,2,2
3222,3222,Deepak Reddy,49,7,3,3,1
3223,3223,Aisha Bhat,50,8,4,4,2
3224,3224,Siddharth Singh,51,1,5,5,1
3225,3225,Meena Sharma,52,2,6,1,2
3226,3226,Kavita Joshi,53,3,7,2,1
3227,3227,Sanjay Reddy,54,4,1,3,2
3228,3228,Rajesh Bhat,55,5,2,4,1
3229,3229,Anita Singh,56,6,3,5,2
3230,3230,Priya Sharma,57,7,4,1,1
3231,3231,Rahul Joshi,58,8,5,2,2
3232,3232,Deepak Reddy,59,1,6,3,1
3233,3233,Aisha Bhat,60,2,7,4,2
3234,3234,Siddharth Singh,61,3,1,5,1
3235,3235,Meena Sharma,62,4,2,1,2
3236,3236,Kavita Joshi,63,5,3,2,1
3237,3237,Sanjay Reddy,64,6,4,3,2
3238,3238,Rajesh Bhat,65,7,5,4,1
3239,3239,Anita Singh,66,8,6,5,2
3240,3240,Priya Sharma,22,1,7,1,1
3241,3241,Rahul Joshi,23,2,1,2,2
3242,3242,Deepak Reddy,24,3,2,3,1
3243,3243,Aisha Bhat,25,4,3,4,2
3244,3244,Siddharth Singh,26,5,4,5,1
3245,3245,Meena Sharma,27,6,5,1,2
3246,3246,Kavita Joshi,28,7,6,2,1
3247,3247,Sanjay Reddy,29,8,7,3,2
3248,3248,Rajesh Bhat,30,1,1,4,1
3249,3249,Anita Singh,31,2,2,5,2
3250,3250,Priya Sharma,32,3,3,1,1
3251,3251,Rahul Joshi,33,4,4,2,2
3252,3252,Deepak Reddy,34,5,5,3,1
3253,3253,Aisha Bhat,35,6,6,4,2
3254,3254,Siddharth Singh,36,7,7,5,1
3255,3255,Meena Sharma,37,8,1,1,2
3256,3256,Kavita Joshi,38,1,2,2,1
3257,3257,Sanjay Reddy,39,2,3,3,2
3258,3258,Rajesh Bhat,40,3,4,4,1
3259,3259,Anita Singh,41,4,5,5,2
3260,3260,Priya Sharma,42,5,6,1,1
3261,3261,Rahul Joshi,43,6,7,2,2
3262,3262,Deepak Reddy,44,7,1,3,1
3263,3263,Aisha Bhat,45,8,2,4,2
3264,3264,Siddharth Singh,46,1,3,5,1
3265,3265,Meena Sharma,47,2,4,1,2
3266,3266,Kavita Joshi,48,3,5,2,1
3267,3267,Sanjay Reddy,49,4,6,3,2
3268,3268,Rajesh Bhat,50,5,7,4,1
3269,3269,Anita Singh,51,6,1,5,2
3270,3270,Priya Sharma,52,7,2,1,1
3271,3271,Rahul Joshi,53,8,3,2,2
3272,3272,Deepak Reddy,54,1,4,3,1
3273,3273,Aisha Bhat,55,2,5,4,2
3274,3274,Siddharth Singh,56,3,6,5,1
3275,3275,Meena Sharma,57,4,7,1,2
3276,3276,Kavita Joshi,58,5,1,2,1
3277,3277,Sanjay Reddy,59,6,2,3,2
3278,3278,Rajesh Bhat,60,7,3,4,1
3279,3279,Anita Singh,61,8,4,5,2
3280,3280,Priya Sharma,62,1,5,1,1
3281,3281,Rahul Joshi,63,2,6,2,2
3282,3282,Deepak Reddy,64,3,7,3,1
3283,3283,Aisha Bhat,65,4,1,4,2
3284,3284,Siddharth Singh,66,5,2,5,1
3285,3285,Meena Sharma,22,6,3,1,2
3286,3286,Kavita Joshi,23,7,4,2,1
3287,3287,Sanjay Reddy,24,8,5,3,2
3288,3288,Rajesh Bhat,25,1,6,4,1
3289,3289,Anita Singh,26,2,7,5,2
3290,3290,Priya Sharma,27,3,1,1,1
3291,3291,Rahul Joshi,28,4,2,2,2
3292,3292,Deepak Reddy,29,5,3,3,1
3293,3293,Aisha Bhat,30,6,4,4,2
3294,3294,Siddharth Singh,31,7,5,5,1
3295,3295,Meena Sharma,32,8,6,1,2
3296,3296,Kavita Joshi,33,1,7,2,1
3297,3297,Sanjay Reddy,34,2,1,3,2
3298,3298,Rajesh Bhat,35,3,2,4,1
3299,3299,Anita Singh,36,4,3,5,2
3300,3300,Priya Sharma,37,5,4,1,1
3301,3301,Rahul Joshi,38,6,5,2,2
3302,3302,Deepak Reddy,39,7,6,3,1
3303,3303,Aisha Bhat,40,8,7,4,2
3304,3304,Siddharth Singh,41,1,1,5,1
3305,3305,Meena Sharma,42,2,2,1,2
3306,3306,Kavita Joshi,43,3,3,2,1
3307,3307,Sanjay Reddy,44,4,4,3,2
3308,3308,Rajesh Bhat,45,5,5,4,1
3309,3309,Anita Singh,46,6,6,5,2
3310,3310,Priya Sharma,47,7,7,1,1
3311,3311,Rahul Joshi,48,8,1,2,2
3312,3312,Deepak Reddy,49,1,2,3,1
3313,3313,Aisha Bhat,50,2,3,4,2
3314,3314,Siddharth Singh,51,3,4,5,1
3315,3315,Meena Sharma,52,4,5,1,2
3316,3316,Kavita Joshi,53,5,6,2,1
3317,3317,Sanjay Reddy,54,6,7,3,2
3318,3318,Rajesh Bhat,55,7,1,4,1
3319,3319,Anita Singh,56,8,2,5,2
3320,3320,Priya Sharma,57,1,3,1,1
3321,3321,Rahul Joshi,58,2,4,2,2
3322,3322,Deepak Reddy,59,3,5,3,1
3323,3323,Aisha Bhat,60,4,6,4,2
3324,3324,Siddharth Singh,61,5,7,5,1
3325,3325,Meena Sharma,62,6,1,1,2
3326,3326,Kavita Joshi,63,7,2,2,1
3327,3327,Sanjay Reddy,64,8,3,3,2
3328,3328,Rajesh Bhat,65,1,4,4,1
3329,3329,Anita Singh,66,2,5,5,2
3330,3330,Priya Sharma,22,3,6,1,1
3331,3331,Rahul Joshi,23,4,7,2,2
3332,3332,Deepak Reddy,24,5,1,3,1
3333,3333,Aisha Bhat,25,6,2,4,2
3334,3334,Siddharth Singh,26,7,3,5,1
3335,3335,Meena Sharma,27,8,4,1,2
3336,3336,Kavita Joshi,28,1,5,2,1
3337,3337,Sanjay Reddy,29,2,6,3,2
3338,3338,Rajesh Bhat,30,3,7,4,1
3339,3339,Anita Singh,31,4,1,5,2
3340,3340,Priya Sharma,32,5,2,1,1
3341,3341,Rahul Joshi,33,6,3,2,2
3342,3342,Deepak Reddy,34,7,4,3,1
3343,3343,Aisha Bhat,35,8,5,4,2
3344,3344,Siddharth Singh,36,1,6,5,1
3345,3345,Meena Sharma,37,2,7,1,2
3346,3346,Kavita Joshi,38,3,1,2,1
3347,3347,Sanjay Reddy,39,4,2,3,2
3348,3348,Rajesh Bhat,40,5,3,4,1
3349,3349,Anita Singh,41,6,4,5,2
3350,3350,Priya Sharma,42,7,5,1,1
3351,3351,Rahul Joshi,43,8,6,2,2
3352,3352,Deepak Reddy,44,1,7,3,1
3353,3353,Aisha Bhat,45,2,1,4,2
3354,3354,Siddharth Singh,46,3,2,5,1
3355,3355,Meena Sharma,47,4,3,1,2
3356,3356,Kavita Joshi,48,5,4,2,1
3357,3357,Sanjay Reddy,49,6,5,3,2
3358,3358,Rajesh Bhat,50,7,6,4,1
3359,3359,Anita Singh,51,8,7,5,2
3360,3360,Priya Sharma,52,1,1,1,1
3361,3361,Rahul Joshi,53,2,2,2,2
3362,3362,Deepak Reddy,54,3,3,3,1
3363,3363,Aisha Bhat,55,4,4,4,2
3364,3364,Siddharth Singh,56,5,5,5,1
3365,3365,Meena Sharma,57,6,6,1,2
3366,3366,Kavita Joshi,58,7,7,2,1
3367,3367,Sanjay Reddy,59,8,1,3,2
3368,3368,Rajesh Bhat,60,1,2,4,1
3369,3369,Anita Singh,61,2,3,5,2
3370,3370,Priya Sharma,62,3,4,1,1
3371,3371,Rahul Joshi,63,4,5,2,2
3372,3372,Deepak Reddy,64,5,6,3,1
3373,3373,Aisha Bhat,65,6,7,4,2
3374,3374,Siddharth Singh,66,7,1,5,1
3375,3375,Meena Sharma,22,8,2,1,2
3376,3376,Kavita Joshi,23,1,3,2,1
3377,3377,Sanjay Reddy,24,2,4,3,2
3378,3378,Rajesh Bhat,25,3,5,4,1
3379,3379,Anita Singh,26,4,6,5,2
3380,3380,Priya Sharma,27,5,7,1,1
3381,3381,Rahul Joshi,28,6,1,2,2
3382,3382,Deepak Reddy,29,7,2,3,1
3383,3383,Aisha Bhat,30,8,3,4,2
3384,3384,Siddharth Singh,31,1,4,5,1
3385,3385,Meena Sharma,32,2,5,1,2
3386,3386,Kavita Joshi,33,3,6,2,1
3387,3387,Sanjay Reddy,34,4,7,3,2
3388,3388,Rajesh Bhat,35,5,1,4,1
3389,3389,Anita Singh,36,6,2,5,2
3390,3390,Priya Sharma,37,7,3,1,1
3391,3391,Rahul Joshi,38,8,4,2,2
3392,3392,Deepak Reddy,39,1,5,3,1
3393,3393,Aisha Bhat,40,2,6,4,2
3394,3394,Siddharth Singh,41,3,7,5,1
3395,3395,Meena Sharma,42,4,1,1,2
3396,3396,Kavita Joshi,43,5,2,2,1
3397,3397,Sanjay Reddy,44,6,3,3,2
3398,3398,Rajesh Bhat,45,7,4,4,1
3399,3399,Anita Singh,46,8,5,5,2
3400,3400,Priya Sharma,47,1,6,1,1
3401,3401,Rahul Joshi,48,2,7,2,2
3402,3402,Deepak Reddy,49,3,1,3,1
3403,3403,Aisha Bhat,50,4,2,4,2
3404,3404,Siddharth Singh,51,5,3,5,1
3405,3405,Meena Sharma,52,6,4,1,2
3406,3406,Kavita Joshi,53,7,5,2,1
3407,3407,Sanjay Reddy,54,8,6,3,2
3408,3408,Rajesh Bhat,55,1,7,4,1
3409,3409,Anita Singh,56,2,1,5,2
3410,3410,Priya Sharma,57,3,2,1,1
3411,3411,Rahul Joshi,58,4,3,2,2
3412,3412,Deepak Reddy,59,5,4,3,1
3413,3413,Aisha Bhat,60,6,5,4,2
3414,3414,Siddharth Singh,61,7,6,5,1
3415,3415,Meena Sharma,62,8,7,1,2
3416,3416,Kavita Joshi,63,1,1,2,1
3417,3417,Sanjay Reddy,64,2,2,3,2
3418,3418,Rajesh Bhat,65,3,3,4,1
3419,3419,Anita Singh,66,4,4,5,2
3420,3420,Priya Sharma,22,5,5,1,1
3421,3421,Rahul Joshi,23,6,6,2,2
3422,3422,Deepak Reddy,24,7,7,3,1
3423,3423,Aisha Bhat,25,8,1,4,2
3424,3424,Siddharth Singh,26,1,2,5,1
3425,3425,Meena Sharma,27,2,3,1,2
3426,3426,Kavita Joshi,28,3,4,2,1
3427,3427,Sanjay Reddy,29,4,5,3,2
3428,3428,Rajesh Bhat,30,5,6,4,1
3429,3429,Anita Singh,31,6,7,5,2
3430,3430,Priya Sharma,32,7,1,1,1
3431,3431,Rahul Joshi,33,8,2,2,2
3432,3432,Deepak Reddy,34,1,3,3,1
3433,3433,Aisha Bhat,35,2,4,4,2
3434,3434,Siddharth Singh,36,3,5,5,1
3435,3435,Meena Sharma,37,4,6,1,2
3436,3436,Kavita Joshi,38,5,7,2,1
3437,3437,Sanjay Reddy,39,6,1,3,2
3438,3438,Rajesh Bhat,40,7,2,4,1
3439,3439,Anita Singh,41,8,3,5,2
3440,3440,Priya Sharma,42,1,4,1,1
3441,3441,Rahul Joshi,43,2,5,2,2
3442,3442,Deepak Reddy,44,3,6,3,1
3443,3443,Aisha Bhat,45,4,7,4,2
3444,3444,Siddharth Singh,46,5,1,5,1
3445,3445,Meena Sharma,47,6,2,1,2
3446,3446,Kavita Joshi,48,7,3,2,1
3447,3447,Sanjay Reddy,49,8,4,3,2
3448,3448,Rajesh Bhat,50,1,5,4,1
3449,3449,Anita Singh,51,2,6,5,2
3450,3450,Priya Sharma,52,3,7,1,1
